,시가,고가,저가,현재가,거래량
779,1878000,1902000,1864000,1893000,307549
780,1890000,1918000,1889000,1901000,204527
781,1854000,1898000,1854000,1886000,283831
782,1898000,1913000,1866000,1879000,262483
783,1887000,1903000,1886000,1898000,222041
784,1920000,1938000,1915000,1918000,220415
785,1939000,1942000,1911000,1920000,273883
786,1937000,1939000,1910000,1920000,341859
787,1978000,1979000,1938000,1941000,280836
788,1979000,1983000,1957000,1978000,177214
789,1970000,1975000,1959000,1973000,207727
790,1980000,1983000,1960000,1968000,300586
791,1977000,1983000,1952000,1956000,283008
792,1995000,1995000,1973000,1973000,359844
793,1971000,2000000,1971000,1995000,304290
794,1917000,1970000,1916000,1970000,268677
795,1906000,1929000,1894000,1908000,220975
796,1860000,1903000,1850000,1903000,176208
797,1856000,1871000,1844000,1860000,183700
798,1886000,1896000,1851000,1874000,188378
799,1852000,1875000,1831000,1847000,177508
800,1829000,1873000,1829000,1848000,163014
801,1843000,1891000,1816000,1833000,332230
802,1905000,1916000,1873000,1873000,319089
803,1900000,1940000,1899000,1940000,233383
804,1876000,1928000,1871000,1914000,240363
805,1864000,1870000,1854000,1862000,181996
806,1830000,1875000,1828000,1861000,263898
807,1809000,1822000,1802000,1810000,177619
808,1803000,1803000,1777000,1778000,219349
809,1825000,1826000,1805000,1808000,159435
810,1814000,1831000,1801000,1824000,147153
811,1799000,1812000,1794000,1805000,93012
812,1771000,1802000,1770000,1802000,150329
813,1792000,1799000,1780000,1788000,133258
814,1799000,1810000,1793000,1799000,93069
815,1780000,1800000,1778000,1798000,96472
816,1801000,1804000,1780000,1782000,166697
817,1813000,1815000,1799000,1809000,127092
818,1818000,1830000,1801000,1805000,131042
819,1796000,1820000,1792000,1812000,152304
820,1781000,1819000,1781000,1795000,108716
821,1765000,1801000,1760000,1793000,234954
822,1741000,1775000,1741000,1759000,115471
823,1778000,1784000,1764000,1777000,149102
824,1731000,1772000,1731000,1766000,233689
825,1733000,1768000,1733000,1752000,228289
826,1795000,1795000,1770000,1780000,213049
827,1799000,1801000,1776000,1790000,329251
828,1752000,1774000,1752000,1772000,192073
829,1722000,1760000,1720000,1748000,280036
830,1717000,1734000,1711000,1718000,169692
831,1724000,1738000,1707000,1727000,307059
832,1740000,1753000,1733000,1749000,310707
833,1677000,1747000,1677000,1746000,570704
834,1690000,1698000,1669000,1677000,361626
835,1650000,1681000,1640000,1677000,265881
836,1641000,1652000,1633000,1650000,125538
837,1649000,1652000,1633000,1650000,155143
838,1661000,1661000,1626000,1649000,253372
839,1607000,1645000,1600000,1640000,195022
840,1565000,1606000,1565000,1593000,163604
841,1582000,1588000,1570000,1586000,189215
842,1555000,1576000,1545000,1568000,157411
843,1540000,1564000,1540000,1558000,266164
844,1553000,1581000,1539000,1539000,273314
845,1595000,1596000,1552000,1553000,302666
846,1585000,1618000,1585000,1598000,256736
847,1630000,1650000,1618000,1649000,235907
848,1646000,1657000,1591000,1596000,313672
849,1649000,1649000,1635000,1644000,108349
850,1647000,1650000,1634000,1640000,153238
851,1605000,1634000,1605000,1627000,142077
852,1630000,1640000,1606000,1616000,206837
853,1640000,1652000,1631000,1643000,201985
854,1630000,1652000,1612000,1652000,206948
855,1616000,1639000,1611000,1639000,241344
856,1580000,1614000,1580000,1614000,204284
857,1571000,1617000,1556000,1573000,282340
858,1597000,1599000,1562000,1567000,210680
859,1600000,1604000,1592000,1597000,197322
860,1593000,1608000,1590000,1608000,185799
861,1606000,1613000,1588000,1589000,209550
862,1626000,1651000,1609000,1620000,206609
863,1579000,1643000,1575000,1625000,308891
864,1572000,1595000,1572000,1589000,207690
865,1565000,1602000,1538000,1590000,255704
866,1548000,1588000,1547000,1577000,283179
867,1550000,1581000,1545000,1557000,437291
868,1495000,1545000,1494000,1535000,781771
869,1600000,1625000,1545000,1545000,768543
870,1650000,1689000,1628000,1680000,505866
871,1700000,1716000,1690000,1706000,521011
872,1696000,1700000,1667000,1691000,591163
873,1601000,1626000,1597000,1619000,249409
874,1610000,1624000,1606000,1614000,261062
875,1590000,1615000,1585000,1598000,235254
876,1573000,1619000,1572000,1600000,227951
877,1554000,1573000,1554000,1567000,174128
878,1550000,1575000,1533000,1569000,196688
879,1571000,1596000,1564000,1568000,290496
880,1582000,1598000,1566000,1571000,365993
881,1600000,1641000,1599000,1618000,228599
882,1595000,1601000,1576000,1592000,210181
883,1559000,1588000,1559000,1585000,258423
884,1538000,1569000,1536000,1558000,448163
885,1508000,1549000,1495000,1527000,494345
886,1490000,1506000,1456000,1465000,529987
887,1611000,1618000,1564000,1575000,265168
888,1623000,1639000,1614000,1639000,241417
889,1648000,1652000,1621000,1621000,191837
890,1607000,1645000,1597000,1643000,153203
891,1590000,1615000,1585000,1606000,167676
892,1595000,1613000,1588000,1597000,163060
893,1583000,1588000,1563000,1587000,375803
894,1641000,1641000,1611000,1620000,410644
895,1647000,1671000,1633000,1645000,156992
896,1602000,1640000,1597000,1640000,178515
897,1606000,1623000,1603000,1612000,241160
898,1630000,1659000,1622000,1639000,283476
899,1680000,1682000,1636000,1653000,318771
900,1665000,1694000,1657000,1687000,230914
901,1674000,1692000,1659000,1665000,252244
902,1638000,1675000,1636000,1675000,336103
903,1567000,1644000,1566000,1640000,366541
904,1569000,1570000,1551000,1566000,148929
905,1545000,1576000,1545000,1568000,216862
906,1559000,1570000,1544000,1545000,209497
907,1541000,1559000,1526000,1559000,210672
908,1567000,1570000,1534000,1541000,246807
909,1574000,1579000,1557000,1567000,180464
910,1566000,1575000,1556000,1569000,222503
911,1529000,1564000,1525000,1561000,139177
912,1519000,1533000,1517000,1517000,140199
913,1548000,1548000,1517000,1517000,150098
914,1568000,1568000,1546000,1548000,166316
915,1569000,1580000,1560000,1568000,230308
916,1520000,1557000,1511000,1539000,299712
917,1533000,1536000,1498000,1507000,190074
918,1512000,1529000,1512000,1527000,126701
919,1500000,1531000,1498000,1530000,144570
920,1500000,1523000,1495000,1502000,154650
921,1506000,1528000,1506000,1516000,171703
922,1540000,1547000,1537000,1543000,170894
923,1533000,1542000,1524000,1540000,155463
924,1528000,1540000,1522000,1533000,202445
925,1518000,1533000,1500000,1533000,231344
926,1500000,1522000,1486000,1518000,232463
927,1481000,1500000,1476000,1500000,248605
928,1496000,1496000,1463000,1481000,200198
929,1499000,1505000,1460000,1464000,220494
930,1460000,1500000,1460000,1489000,281136
931,1450000,1475000,1449000,1460000,269963
932,1421000,1450000,1416000,1450000,229904
933,1447000,1452000,1412000,1421000,334983
934,1466000,1475000,1462000,1469000,157407
935,1464000,1474000,1451000,1466000,159900
936,1427000,1479000,1427000,1466000,287872
937,1408000,1445000,1397000,1425000,273434
938,1408000,1412000,1391000,1396000,210541
939,1390000,1404000,1379000,1399000,214379
940,1400000,1405000,1385000,1398000,236780
941,1445000,1445000,1360000,1400000,411052
942,1444000,1445000,1427000,1430000,225126
943,1446000,1450000,1431000,1445000,178965
944,1432000,1449000,1426000,1448000,200411
945,1427000,1448000,1426000,1431000,270316
946,1410000,1435000,1410000,1426000,328394
947,1413000,1417000,1395000,1409000,292431
948,1385000,1416000,1383000,1413000,306689
949,1371000,1386000,1369000,1380000,245461
950,1396000,1396000,1362000,1371000,304966
951,1424000,1425000,1404000,1406000,289681
952,1408000,1430000,1406000,1430000,515375
953,1419000,1419000,1389000,1406000,376162
954,1386000,1402000,1380000,1398000,462843
955,1370000,1379000,1364000,1377000,341324
956,1350000,1372000,1346000,1365000,476139
957,1298000,1341000,1295000,1333000,470080
958,1280000,1300000,1268000,1292000,1250554
959,1297000,1297000,1274000,1280000,206307
960,1300000,1301000,1273000,1282000,274891
961,1299000,1303000,1295000,1296000,253073
962,1283000,1298000,1274000,1295000,237255
963,1286000,1289000,1268000,1271000,208692
964,1269000,1286000,1269000,1286000,162251
965,1270000,1280000,1269000,1269000,159211
966,1268000,1277000,1266000,1270000,200249
967,1264000,1271000,1255000,1268000,183392
968,1249000,1265000,1249000,1264000,183671
969,1253000,1263000,1247000,1248000,234403
970,1281000,1281000,1251000,1253000,245698
971,1292000,1292000,1275000,1281000,152302
972,1296000,1299000,1287000,1292000,176688
973,1299000,1300000,1288000,1296000,171191
974,1290000,1300000,1285000,1299000,312894
975,1272000,1290000,1262000,1290000,294055
976,1267000,1270000,1256000,1261000,158066
977,1247000,1262000,1245000,1250000,140552
978,1260000,1267000,1242000,1245000,325078
979,1300000,1300000,1261000,1265000,293069
980,1294000,1300000,1286000,1300000,165946
981,1285000,1305000,1283000,1296000,166901
982,1285000,1285000,1271000,1281000,91957
983,1294000,1294000,1277000,1280000,114830
984,1300000,1301000,1288000,1294000,145089
985,1282000,1300000,1282000,1299000,171972
986,1294000,1296000,1283000,1288000,144766
987,1295000,1305000,1292000,1299000,128474
988,1309000,1310000,1290000,1300000,136599
989,1300000,1302000,1289000,1300000,335327
990,1270000,1281000,1266000,1275000,134054
991,1246000,1271000,1246000,1266000,120693
992,1269000,1269000,1240000,1246000,251868
993,1300000,1300000,1258000,1269000,258795
994,1269000,1291000,1268000,1285000,184234
995,1299000,1299000,1260000,1260000,236319
996,1279000,1305000,1279000,1305000,188046
997,1299000,1309000,1271000,1279000,271156
998,1306000,1314000,1298000,1312000,382615
999,1310000,1321000,1302000,1308000,267605
1000,1294000,1300000,1285000,1290000,172454
1001,1288000,1300000,1288000,1294000,121218
1002,1283000,1290000,1278000,1288000,143446
1003,1279000,1290000,1266000,1282000,218795
1004,1269000,1279000,1262000,1279000,197418
1005,1267000,1279000,1262000,1269000,202872
1006,1274000,1279000,1258000,1267000,181170
1007,1278000,1278000,1263000,1273000,225314
1008,1265000,1296000,1257000,1263000,246869
1009,1256000,1263000,1253000,1256000,146856
1010,1255000,1264000,1246000,1253000,172808
1011,1267000,1273000,1249000,1255000,217154
1012,1225000,1253000,1216000,1249000,267225
1013,1208000,1236000,1201000,1225000,283540
1014,1188000,1199000,1177000,1194000,183380
1015,1223000,1224000,1186000,1192000,216202
1016,1220000,1231000,1215000,1223000,131376
1017,1220000,1228000,1202000,1215000,201490
1018,1213000,1220000,1202000,1220000,218991
1019,1200000,1207000,1196000,1197000,236372
1020,1179000,1194000,1176000,1178000,288680
1021,1180000,1187000,1172000,1172000,177344
1022,1172000,1187000,1172000,1179000,133635
1023,1178000,1179000,1161000,1172000,140484
1024,1179000,1189000,1173000,1181000,147674
1025,1190000,1192000,1166000,1175000,174899
1026,1187000,1195000,1174000,1190000,176852
1027,1203000,1203000,1178000,1187000,222481
1028,1179000,1201000,1169000,1185000,246062
1029,1158000,1179000,1157000,1168000,180401
1030,1154000,1160000,1144000,1154000,183146
1031,1130000,1151000,1122000,1130000,256232
1032,1118000,1137000,1118000,1130000,305262
1033,1156000,1169000,1156000,1164000,188094
1034,1150000,1161000,1148000,1156000,247959
1035,1150000,1152000,1137000,1146000,174507
1036,1161000,1166000,1147000,1156000,166348
1037,1152000,1163000,1151000,1163000,259979
1038,1140000,1150000,1116000,1150000,436983
1039,1164000,1168000,1139000,1145000,315912
1040,1126000,1175000,1126000,1175000,276237
1041,1155000,1157000,1136000,1137000,152399
1042,1172000,1176000,1156000,1162000,159913
1043,1145000,1168000,1145000,1168000,147528
1044,1133000,1155000,1125000,1131000,190352
1045,1160000,1160000,1132000,1138000,167052
1046,1128000,1171000,1128000,1171000,207242
1047,1088000,1133000,1088000,1126000,320214
1048,1140000,1152000,1124000,1132000,209464
1049,1131000,1142000,1131000,1138000,209022
1050,1153000,1159000,1148000,1148000,143316
1051,1148000,1166000,1144000,1146000,206283
1052,1156000,1166000,1146000,1152000,241277
1053,1163000,1186000,1163000,1171000,257763
1054,1166000,1183000,1151000,1163000,282388
1055,1208000,1208000,1168000,1175000,366752
1056,1202000,1218000,1186000,1208000,216002
1057,1260000,1260000,1205000,1205000,306939
1058,1260000,1272000,1254000,1260000,203958
1059,1265000,1266000,1241000,1254000,232944
1060,1285000,1289000,1266000,1266000,227230
1061,1295000,1300000,1285000,1285000,156151
1062,1292000,1299000,1282000,1295000,207148
1063,1280000,1292000,1267000,1292000,206192
1064,1278000,1285000,1261000,1280000,160466
1065,1265000,1288000,1264000,1278000,168369
1066,1301000,1308000,1275000,1290000,174677
1067,1278000,1310000,1278000,1299000,207962
1068,1261000,1280000,1260000,1277000,175494
1069,1273000,1273000,1255000,1261000,222801
1070,1283000,1295000,1272000,1284000,206729
1071,1263000,1293000,1263000,1283000,303867
1072,1262000,1275000,1262000,1263000,181812
1073,1262000,1272000,1262000,1262000,138322
1074,1269000,1275000,1262000,1262000,196107
1075,1275000,1280000,1267000,1269000,192711
1076,1295000,1297000,1286000,1290000,166695
1077,1321000,1322000,1294000,1300000,229628
1078,1294000,1322000,1288000,1321000,252113
1079,1325000,1325000,1284000,1284000,534006
1080,1345000,1349000,1327000,1327000,169854
1081,1299000,1340000,1299000,1335000,185800
1082,1300000,1310000,1299000,1299000,142627
1083,1282000,1305000,1282000,1299000,159560
1084,1285000,1302000,1281000,1282000,198820
1085,1289000,1296000,1278000,1285000,168720
1086,1290000,1290000,1271000,1289000,192850
1087,1272000,1290000,1272000,1281000,167735
1088,1275000,1290000,1270000,1270000,186184
1089,1291000,1291000,1263000,1263000,275705
1090,1317000,1317000,1300000,1300000,177677
1091,1333000,1334000,1317000,1317000,157417
1092,1321000,1345000,1321000,1333000,140449
1093,1336000,1341000,1314000,1321000,197551
1094,1338000,1344000,1321000,1344000,185661
1095,1343000,1348000,1330000,1338000,164322
1096,1330000,1354000,1330000,1342000,173042
1097,1352000,1361000,1326000,1330000,281070
1098,1381000,1381000,1350000,1352000,301840
1099,1385000,1393000,1374000,1383000,386546
1100,1345000,1390000,1341000,1372000,509385
1101,1330000,1392000,1324000,1325000,630471
1102,1294000,1308000,1291000,1308000,271303
1103,1282000,1299000,1281000,1298000,132241
1104,1298000,1298000,1272000,1292000,152165
1105,1300000,1300000,1278000,1289000,263071
1106,1280000,1295000,1269000,1280000,230673
1107,1265000,1282000,1259000,1270000,139567
1108,1260000,1273000,1256000,1266000,150347
1109,1257000,1265000,1249000,1256000,117070
1110,1265000,1269000,1259000,1265000,143968
1111,1244000,1282000,1243000,1269000,248503
1112,1248000,1260000,1237000,1254000,175051
1113,1260000,1272000,1248000,1252000,198000
1114,1260000,1263000,1247000,1260000,378974
1115,1250000,1279000,1250000,1270000,570677
1116,1198000,1252000,1186000,1251000,799502
1117,1130000,1155000,1127000,1151000,382987
1118,1119000,1131000,1115000,1115000,241935
1119,1112000,1133000,1112000,1119000,274302
1120,1140000,1145000,1121000,1134000,241041
1121,1100000,1134000,1090000,1134000,458936
1122,1120000,1125000,1109000,1112000,209160
1123,1126000,1135000,1125000,1126000,132721
1124,1144000,1144000,1125000,1131000,197649
1125,1143000,1150000,1130000,1145000,250675
1126,1163000,1173000,1150000,1150000,205359
1127,1145000,1192000,1135000,1190000,436270
1128,1153000,1157000,1144000,1157000,273960
1129,1121000,1157000,1121000,1152000,343763
1130,1114000,1128000,1113000,1123000,232956
1131,1120000,1124000,1110000,1124000,167073
1132,1126000,1133000,1115000,1115000,204167
1133,1130000,1139000,1118000,1134000,362568
1134,1146000,1147000,1136000,1147000,259376
1135,1113000,1136000,1106000,1131000,182330
1136,1129000,1129000,1105000,1112000,191805
1137,1144000,1144000,1118000,1129000,251734
1138,1102000,1123000,1093000,1122000,305142
1139,1069000,1095000,1065000,1090000,312683
1140,1089000,1098000,1081000,1085000,240372
1141,1071000,1089000,1052000,1089000,408309
1142,1086000,1086000,1073000,1081000,462223
1143,1082000,1086000,1063000,1067000,495388
1144,1068000,1074000,1050000,1067000,558952
1145,1079000,1107000,1067000,1079000,392519
1146,1088000,1115000,1033000,1079000,448592
1147,1099000,1128000,1096000,1101000,408851
1148,1163000,1171000,1130000,1139000,216119
1149,1169000,1176000,1141000,1154000,401415
1150,1118000,1141000,1117000,1131000,231672
1151,1140000,1141000,1104000,1104000,227217
1152,1153000,1153000,1138000,1140000,150411
1153,1150000,1164000,1140000,1154000,223080
1154,1151000,1179000,1148000,1157000,233286
1155,1140000,1142000,1130000,1141000,114450
1156,1120000,1137000,1115000,1136000,275742
1157,1155000,1156000,1115000,1115000,403981
1158,1182000,1182000,1158000,1159000,256050
1159,1175000,1187000,1170000,1182000,256887
1160,1184000,1184000,1166000,1175000,196891
1161,1220000,1222000,1175000,1185000,391589
1162,1258000,1260000,1215000,1215000,308392
1163,1250000,1275000,1231000,1263000,274689
1164,1224000,1251000,1219000,1230000,267627
1165,1229000,1247000,1228000,1230000,243040
1166,1227000,1238000,1224000,1229000,196584
1167,1244000,1253000,1234000,1234000,208965
1168,1244000,1260000,1235000,1253000,268323
1169,1275000,1277000,1247000,1263000,194055
1170,1291000,1304000,1273000,1275000,128928
1171,1300000,1311000,1278000,1305000,297233
1172,1223000,1287000,1223000,1282000,223469
1173,1225000,1238000,1224000,1235000,167413
1174,1265000,1270000,1221000,1225000,399794
1175,1250000,1272000,1245000,1266000,153441
1176,1257000,1266000,1248000,1259000,191468
1177,1230000,1265000,1226000,1265000,280610
1178,1240000,1251000,1232000,1239000,235619
1179,1220000,1259000,1220000,1240000,249565
1180,1253000,1260000,1223000,1230000,201999
1181,1287000,1294000,1267000,1268000,142604
1182,1286000,1304000,1285000,1299000,164460
1183,1268000,1302000,1259000,1295000,166498
1184,1276000,1285000,1266000,1268000,197407
1185,1269000,1285000,1256000,1281000,230399
1186,1252000,1290000,1252000,1278000,206950
1187,1290000,1303000,1269000,1269000,213916
1188,1300000,1311000,1291000,1302000,203960
1189,1309000,1328000,1291000,1321000,203180
1190,1291000,1296000,1276000,1281000,127418
1191,1266000,1278000,1260000,1266000,141895
1192,1259000,1279000,1251000,1265000,164952
1193,1250000,1266000,1240000,1254000,189046
1194,1270000,1274000,1245000,1255000,255352
1195,1255000,1274000,1255000,1270000,161356
1196,1278000,1287000,1264000,1277000,234830
1197,1263000,1274000,1253000,1257000,306281
1198,1282000,1294000,1262000,1262000,250034
1199,1300000,1310000,1268000,1282000,274705
1200,1345000,1347000,1313000,1314000,202379
1201,1325000,1355000,1320000,1341000,196563
1202,1315000,1341000,1305000,1337000,388239
1203,1303000,1316000,1265000,1273000,235388
1204,1300000,1303000,1288000,1303000,175151
1205,1300000,1301000,1288000,1291000,218439
1206,1320000,1321000,1297000,1307000,347615
1207,1317000,1321000,1301000,1309000,300963
1208,1360000,1366000,1313000,1314000,345309
1209,1366000,1369000,1336000,1362000,200683
1210,1353000,1353000,1335000,1350000,163916
1211,1371000,1372000,1344000,1352000,144212
1212,1349000,1370000,1341000,1366000,205829
1213,1321000,1355000,1307000,1338000,173618
1214,1335000,1335000,1309000,1320000,192537
1215,1355000,1356000,1321000,1326000,178447
1216,1341000,1343000,1328000,1340000,169770
1217,1349000,1349000,1326000,1333000,197545
1218,1345000,1353000,1324000,1331000,212664
1219,1360000,1360000,1336000,1336000,192809
1220,1366000,1370000,1338000,1338000,189762
1221,1362000,1375000,1354000,1370000,205148
1222,1390000,1391000,1356000,1362000,265410
1223,1407000,1423000,1397000,1400000,165674
1224,1385000,1418000,1379000,1410000,367057
1225,1367000,1394000,1364000,1385000,217913
1226,1390000,1400000,1359000,1366000,313946
1227,1410000,1411000,1375000,1395000,330343
1228,1449000,1455000,1400000,1410000,381798
1229,1470000,1470000,1440000,1451000,184903
1230,1444000,1473000,1436000,1461000,253111
1231,1421000,1445000,1420000,1444000,237053
1232,1446000,1448000,1423000,1430000,247898
1233,1477000,1478000,1447000,1450000,203446
1234,1462000,1477000,1447000,1477000,215247
1235,1460000,1470000,1427000,1446000,271021
1236,1485000,1485000,1465000,1474000,188595
1237,1479000,1491000,1468000,1479000,205866
1238,1480000,1494000,1478000,1490000,199202
1239,1470000,1489000,1470000,1483000,182151
1240,1470000,1485000,1460000,1479000,155468
1241,1478000,1485000,1462000,1462000,190521
1242,1443000,1490000,1435000,1470000,211652
1243,1434000,1440000,1420000,1434000,125403
1244,1434000,1440000,1423000,1434000,138068
1245,1437000,1437000,1420000,1423000,145321
1246,1449000,1452000,1430000,1441000,196853
1247,1425000,1434000,1412000,1428000,179110
1248,1415000,1448000,1415000,1421000,321316
1249,1450000,1456000,1421000,1421000,420119
1250,1487000,1488000,1472000,1485000,187381
1251,1455000,1478000,1455000,1476000,182263
1252,1462000,1474000,1458000,1467000,162458
1253,1475000,1480000,1460000,1464000,254099
1254,1510000,1510000,1470000,1470000,264516
1255,1496000,1506000,1486000,1503000,249287
1256,1470000,1500000,1460000,1497000,273223
1257,1458000,1487000,1455000,1470000,179491
1258,1461000,1479000,1455000,1457000,188262
1259,1460000,1473000,1447000,1447000,383064
1260,1419000,1479000,1418000,1474000,422173
1261,1434000,1443000,1420000,1421000,208397
1262,1440000,1440000,1420000,1420000,156292
1263,1414000,1449000,1406000,1442000,234670
1264,1439000,1443000,1417000,1422000,192312
1265,1411000,1440000,1410000,1437000,232062
1266,1435000,1437000,1406000,1418000,274976
1267,1375000,1423000,1367000,1423000,436112
1268,1375000,1376000,1357000,1357000,260188
1269,1379000,1380000,1368000,1375000,163583
1270,1380000,1385000,1373000,1379000,167485
1271,1385000,1389000,1364000,1367000,217265
1272,1378000,1390000,1366000,1367000,306036
1273,1374000,1377000,1364000,1377000,114900
1274,1368000,1374000,1361000,1374000,124530
1275,1360000,1361000,1345000,1361000,130458
1276,1340000,1358000,1331000,1344000,214964
1277,1374000,1374000,1354000,1355000,199476
1278,1400000,1400000,1377000,1378000,130387
1279,1360000,1399000,1357000,1395000,173870
1280,1346000,1374000,1336000,1372000,160101
1281,1359000,1369000,1346000,1358000,135408
1282,1375000,1381000,1359000,1359000,186578
1283,1380000,1380000,1359000,1366000,113088
1284,1365000,1377000,1356000,1368000,210420
1285,1360000,1377000,1360000,1365000,322200
1286,1368000,1395000,1357000,1360000,274045
1287,1386000,1390000,1374000,1378000,216630
1288,1375000,1400000,1374000,1400000,199144
1289,1375000,1395000,1364000,1389000,203070
1290,1400000,1400000,1377000,1386000,257175
1291,1398000,1399000,1378000,1378000,359154
1292,1367000,1395000,1360000,1395000,332253
1293,1350000,1372000,1345000,1372000,265561
1294,1329000,1349000,1320000,1343000,133459
1295,1334000,1334000,1313000,1316000,271370
1296,1345000,1349000,1329000,1334000,282078
1297,1339000,1355000,1335000,1345000,286645
1298,1314000,1340000,1300000,1339000,245868
1299,1313000,1319000,1301000,1316000,166508
1300,1314000,1322000,1314000,1314000,186248
1301,1339000,1339000,1310000,1314000,289552
1302,1294000,1311000,1282000,1307000,286455
1303,1315000,1317000,1288000,1295000,304710
1304,1336000,1336000,1313000,1333000,202790
1305,1340000,1340000,1327000,1330000,175499
1306,1330000,1335000,1321000,1327000,212982
1307,1345000,1347000,1329000,1329000,192749
1308,1343000,1355000,1343000,1352000,229762
1309,1339000,1343000,1339000,1343000,125140
1310,1346000,1349000,1337000,1339000,219527
1311,1345000,1347000,1318000,1345000,358877
1312,1294000,1328000,1287000,1328000,367130
1313,1266000,1279000,1252000,1266000,236165
1314,1279000,1283000,1253000,1266000,261773
1315,1270000,1289000,1268000,1279000,257895
1316,1280000,1280000,1260000,1273000,286759
1317,1303000,1304000,1274000,1286000,287945
1318,1317000,1319000,1294000,1305000,409817
1319,1346000,1346000,1317000,1317000,319556
1320,1319000,1357000,1319000,1349000,271062
1321,1303000,1321000,1302000,1319000,158331
1322,1314000,1314000,1300000,1302000,112756
1323,1302000,1303000,1298000,1300000,177427
1324,1300000,1301000,1295000,1298000,194710
1325,1295000,1295000,1266000,1295000,184454
1326,1294000,1298000,1287000,1295000,257337
1327,1295000,1296000,1274000,1287000,196891
1328,1273000,1301000,1264000,1264000,887556
1329,1190000,1211000,1182000,1201000,245758
1330,1224000,1224000,1190000,1190000,356221
1331,1247000,1248000,1210000,1220000,205686
1332,1219000,1226000,1217000,1223000,246727
1333,1206000,1220000,1206000,1210000,200483
1334,1238000,1238000,1212000,1218000,250055
1335,1220000,1227000,1215000,1220000,215094
1336,1190000,1220000,1182000,1205000,193879
1337,1201000,1201000,1180000,1194000,212435
1338,1228000,1232000,1199000,1200000,230943
1339,1231000,1234000,1219000,1230000,181592
1340,1255000,1261000,1227000,1231000,242828
1341,1226000,1269000,1222000,1268000,384058
1342,1218000,1218000,1195000,1206000,120604
1343,1198000,1210000,1193000,1204000,171403
1344,1215000,1225000,1194000,1202000,203243
1345,1219000,1242000,1205000,1217000,260006
1346,1250000,1252000,1216000,1235000,269516
1347,1198000,1250000,1185000,1244000,772463
1348,1129000,1183000,1115000,1181000,491339
1349,1100000,1130000,1090000,1130000,274522
1350,1090000,1100000,1086000,1091000,124877
1351,1101000,1111000,1087000,1095000,167772
1352,1103000,1112000,1092000,1112000,167569
1353,1113000,1113000,1090000,1094000,170118
1354,1097000,1104000,1090000,1104000,222554
1355,1094000,1100000,1081000,1083000,235321
1356,1115000,1117000,1101000,1106000,189535
1357,1106000,1115000,1087000,1089000,325635
1358,1116000,1121000,1104000,1115000,302966
1359,1128000,1145000,1120000,1125000,282872
1360,1127000,1146000,1120000,1127000,331451
1361,1082000,1127000,1078000,1108000,226895
1362,1100000,1114000,1099000,1105000,436749
1363,1142000,1151000,1124000,1130000,294411
1364,1162000,1186000,1162000,1162000,202983
1365,1145000,1156000,1138000,1151000,425058
1366,1165000,1165000,1141000,1141000,254655
1367,1174000,1183000,1156000,1156000,238596
1368,1185000,1188000,1165000,1184000,247586
1369,1193000,1200000,1170000,1195000,188020
1370,1152000,1185000,1148000,1185000,248271
1371,1162000,1166000,1147000,1156000,388290
1372,1152000,1161000,1141000,1150000,315784
1373,1178000,1185000,1161000,1161000,390828
1374,1204000,1204000,1180000,1188000,320442
1375,1223000,1223000,1206000,1210000,268701
1376,1230000,1230000,1204000,1210000,189535
1377,1207000,1226000,1207000,1226000,150915
1378,1208000,1215000,1201000,1206000,141848
1379,1207000,1208000,1196000,1200000,143230
1380,1200000,1208000,1200000,1201000,217447
1381,1200000,1207000,1192000,1192000,466184
1382,1215000,1216000,1195000,1201000,215408
1383,1210000,1216000,1202000,1210000,241999
1384,1200000,1200000,1180000,1189000,424775
1385,1221000,1225000,1194000,1194000,317992
1386,1236000,1237000,1224000,1226000,113281
1387,1238000,1238000,1228000,1234000,291165
1388,1258000,1258000,1236000,1242000,206237
1389,1223000,1237000,1222000,1230000,243420
1390,1235000,1235000,1221000,1222000,214389
1391,1231000,1231000,1221000,1228000,231544
1392,1245000,1247000,1235000,1247000,168153
1393,1255000,1261000,1231000,1235000,342108
1394,1264000,1271000,1251000,1261000,188612
1395,1264000,1273000,1253000,1254000,200888
1396,1279000,1280000,1250000,1250000,210379
1397,1274000,1282000,1254000,1261000,208947
1398,1275000,1275000,1248000,1264000,256900
1399,1270000,1294000,1262000,1266000,179914
1400,1275000,1282000,1257000,1270000,372385
1401,1284000,1285000,1248000,1250000,412429
1402,1300000,1302000,1285000,1290000,190545
1403,1306000,1316000,1295000,1300000,216602
1404,1301000,1321000,1300000,1316000,172529
1405,1300000,1317000,1291000,1317000,241335
1406,1305000,1328000,1292000,1292000,564621
1407,1374000,1385000,1336000,1343000,487027
1408,1388000,1408000,1374000,1395000,347189
1409,1355000,1388000,1353000,1386000,256186
1410,1355000,1367000,1344000,1358000,179851
1411,1346000,1355000,1335000,1355000,175803
1412,1350000,1358000,1331000,1355000,161034
1413,1354000,1357000,1335000,1338000,128346
1414,1348000,1358000,1345000,1348000,126019
1415,1349000,1360000,1343000,1353000,161199
1416,1315000,1343000,1314000,1343000,194853
1417,1326000,1335000,1320000,1330000,218454
1418,1313000,1323000,1311000,1321000,182284
1419,1300000,1323000,1297000,1320000,239521
1420,1298000,1300000,1286000,1286000,141643
1421,1300000,1302000,1282000,1284000,215592
1422,1308000,1311000,1302000,1306000,179204
1423,1287000,1308000,1283000,1308000,236598
